timestamp,device_id,temperature_c,current_amps,vibration_magnitude_mss,days_to_failure,failure_mode
2024-01-10 17:20:00,motor_C,37.07,3.99,10.1,0.69,desgaste_rolamento
2024-01-10 17:30:00,motor_C,37.94,4.33,9.91,0.68,desgaste_rolamento
2024-01-10 17:40:00,motor_C,36.69,4.01,10.08,0.67,desgaste_rolamento
2024-01-10 17:50:00,motor_C,35.83,4.47,10.03,0.67,desgaste_rolamento
2024-01-10 18:00:00,motor_C,39.03,5.79,10.02,0.66,desgaste_rolamento
2024-01-10 18:10:00,motor_C,37.72,4.73,9.93,0.65,desgaste_rolamento
2024-01-10 18:20:00,motor_C,43.8,4.62,10.03,0.65,desgaste_rolamento
2024-01-10 18:30:00,motor_C,41.42,4.01,9.92,0.64,desgaste_rolamento
2024-01-10 18:40:00,motor_C,39.39,5.98,10.06,0.63,desgaste_rolamento
2024-01-10 18:50:00,motor_C,37.96,4.82,10.14,0.62,desgaste_rolamento
2024-01-10 19:00:00,motor_C,42.76,5.43,9.99,0.62,desgaste_rolamento
2024-01-10 19:10:00,motor_C,41.98,5.79,10.09,0.61,desgaste_rolamento
2024-01-10 19:20:00,motor_C,42.71,6.0,10.1,0.6,desgaste_rolamento
2024-01-10 19:30:00,motor_C,43.38,6.61,10.11,0.6,desgaste_rolamento
2024-01-10 19:40:00,motor_C,41.75,6.32,10.0,0.59,desgaste_rolamento
2024-01-10 19:50:00,motor_C,44.4,5.06,10.13,0.58,desgaste_rolamento
2024-01-10 20:00:00,motor_C,42.85,5.47,10.09,0.58,desgaste_rolamento
2024-01-10 20:10:00,motor_C,41.15,5.32,10.19,0.57,desgaste_rolamento
2024-01-10 20:20:00,motor_C,43.43,5.52,10.2,0.56,desgaste_rolamento
2024-01-10 20:30:00,motor_C,43.71,6.16,10.11,0.56,desgaste_rolamento
2024-01-10 20:40:00,motor_C,42.9,6.05,10.17,0.55,desgaste_rolamento
2024-01-10 20:50:00,motor_C,43.93,6.2,10.25,0.54,desgaste_rolamento
2024-01-10 21:00:00,motor_C,48.12,5.7,10.24,0.53,desgaste_rolamento
2024-01-10 21:10:00,motor_C,46.2,6.22,10.19,0.53,desgaste_rolamento
2024-01-10 21:20:00,motor_C,43.47,5.17,10.25,0.52,desgaste_rolamento
2024-01-10 21:30:00,motor_C,48.79,6.72,10.14,0.51,desgaste_rolamento
2024-01-10 21:40:00,motor_C,45.3,7.0,10.19,0.51,desgaste_rolamento
2024-01-10 21:50:00,motor_C,44.81,6.36,10.05,0.5,desgaste_rolamento
2024-01-10 22:00:00,motor_C,42.99,6.31,10.25,0.49,desgaste_rolamento
2024-01-10 22:10:00,motor_C,45.46,6.02,10.25,0.49,desgaste_rolamento
2024-01-10 22:20:00,motor_C,45.75,5.77,10.21,0.48,desgaste_rolamento
2024-01-10 22:30:00,motor_C,40.95,5.99,10.25,0.47,desgaste_rolamento
2024-01-10 22:40:00,motor_C,47.56,5.81,10.23,0.47,desgaste_rolamento
2024-01-10 22:50:00,motor_C,46.73,6.71,10.26,0.46,desgaste_rolamento
2024-01-10 23:00:00,motor_C,45.53,6.29,10.28,0.45,desgaste_rolamento
2024-01-10 23:10:00,motor_C,47.67,5.96,10.22,0.44,desgaste_rolamento
2024-01-10 23:20:00,motor_C,45.01,7.1,10.21,0.44,desgaste_rolamento
2024-01-10 23:30:00,motor_C,48.43,5.87,10.17,0.43,desgaste_rolamento
2024-01-10 23:40:00,motor_C,42.75,6.4,10.24,0.42,desgaste_rolamento
2024-01-10 23:50:00,motor_C,50.74,7.11,10.41,0.42,desgaste_rolamento
2024-01-11 00:00:00,motor_C,49.51,5.59,10.18,0.41,desgaste_rolamento
2024-01-11 00:10:00,motor_C,46.7,6.96,10.12,0.4,desgaste_rolamento
2024-01-11 00:20:00,motor_C,41.85,6.28,10.16,0.4,desgaste_rolamento
2024-01-11 00:30:00,motor_C,44.61,6.33,10.14,0.39,desgaste_rolamento
2024-01-11 00:40:00,motor_C,44.52,6.6,10.16,0.38,desgaste_rolamento
2024-01-11 00:50:00,motor_C,46.83,6.88,10.08,0.38,desgaste_rolamento
2024-01-11 01:00:00,motor_C,44.35,5.99,10.21,0.37,desgaste_rolamento
2024-01-11 01:10:00,motor_C,43.33,6.22,10.12,0.36,desgaste_rolamento
2024-01-11 01:20:00,motor_C,47.5,5.77,10.22,0.35,desgaste_rolamento
2024-01-11 01:30:00,motor_C,46.8,7.42,10.22,0.35,desgaste_rolamento
2024-01-11 01:40:00,motor_C,45.55,6.31,10.14,0.34,desgaste_rolamento
2024-01-11 01:50:00,motor_C,44.27,6.07,10.19,0.33,desgaste_rolamento
2024-01-11 02:00:00,motor_C,42.84,5.77,10.2,0.33,desgaste_rolamento
2024-01-11 02:10:00,motor_C,48.7,7.02,10.17,0.32,desgaste_rolamento
2024-01-11 02:20:00,motor_C,45.26,7.32,10.25,0.31,desgaste_rolamento
2024-01-11 02:30:00,motor_C,43.43,7.22,10.11,0.31,desgaste_rolamento
2024-01-11 02:40:00,motor_C,47.8,6.3,10.14,0.3,desgaste_rolamento
2024-01-11 02:50:00,motor_C,49.55,6.92,10.32,0.29,desgaste_rolamento
2024-01-11 03:00:00,motor_C,42.54,5.79,10.19,0.28,desgaste_rolamento
2024-01-11 03:10:00,motor_C,48.94,6.64,10.01,0.28,desgaste_rolamento
2024-01-11 03:20:00,motor_C,44.22,6.53,10.15,0.27,desgaste_rolamento
2024-01-11 03:30:00,motor_C,43.07,6.44,10.14,0.26,desgaste_rolamento
2024-01-11 03:40:00,motor_C,41.68,6.01,10.12,0.26,desgaste_rolamento
2024-01-11 03:50:00,motor_C,46.85,5.56,10.1,0.25,desgaste_rolamento
2024-01-11 04:00:00,motor_C,41.57,6.59,10.05,0.24,desgaste_rolamento
2024-01-11 04:10:00,motor_C,44.74,5.03,10.07,0.24,desgaste_rolamento
2024-01-11 04:20:00,motor_C,40.99,4.95,10.05,0.23,desgaste_rolamento
2024-01-11 04:30:00,motor_C,41.23,6.23,10.09,0.22,desgaste_rolamento
2024-01-11 04:40:00,motor_C,43.66,5.14,9.98,0.22,desgaste_rolamento
2024-01-11 04:50:00,motor_C,41.71,5.09,10.18,0.21,desgaste_rolamento
2024-01-11 05:00:00,motor_C,40.51,4.86,10.0,0.2,desgaste_rolamento
2024-01-11 05:10:00,motor_C,43.2,4.46,10.08,0.19,desgaste_rolamento
2024-01-11 05:20:00,motor_C,45.23,4.61,9.99,0.19,desgaste_rolamento
2024-01-11 05:30:00,motor_C,41.7,4.86,10.01,0.18,desgaste_rolamento
2024-01-11 05:40:00,motor_C,38.42,5.09,10.1,0.17,desgaste_rolamento
2024-01-11 05:50:00,motor_C,39.72,5.47,10.04,0.17,desgaste_rolamento
2024-01-11 06:00:00,motor_C,38.64,4.08,9.99,0.16,desgaste_rolamento
2024-01-11 06:10:00,motor_C,40.38,4.91,10.0,0.15,desgaste_rolamento
2024-01-11 06:20:00,motor_C,38.51,4.65,10.05,0.15,desgaste_rolamento
2024-01-11 06:30:00,motor_C,40.81,3.95,9.99,0.14,desgaste_rolamento
2024-01-11 06:40:00,motor_C,37.99,3.69,9.89,0.13,desgaste_rolamento
2024-01-11 06:50:00,motor_C,35.27,3.99,9.97,0.12,desgaste_rolamento
2024-01-11 07:00:00,motor_C,35.41,3.54,10.01,0.12,desgaste_rolamento
2024-01-11 07:10:00,motor_C,37.0,3.29,9.97,0.11,desgaste_rolamento
2024-01-11 07:20:00,motor_C,35.93,3.33,9.98,0.1,desgaste_rolamento
2024-01-11 07:30:00,motor_C,40.26,3.59,9.91,0.1,desgaste_rolamento
2024-01-11 07:40:00,motor_C,35.81,3.26,9.85,0.09,desgaste_rolamento
2024-01-11 07:50:00,motor_C,34.43,3.45,9.89,0.08,desgaste_rolamento
2024-01-11 08:00:00,motor_C,33.58,3.66,9.87,0.08,desgaste_rolamento
2024-01-11 08:10:00,motor_C,34.21,3.26,9.92,0.07,desgaste_rolamento
2024-01-11 08:20:00,motor_C,34.78,3.94,10.02,0.06,desgaste_rolamento
2024-01-11 08:30:00,motor_C,35.98,2.41,9.91,0.06,desgaste_rolamento
2024-01-11 08:40:00,motor_C,36.89,2.85,9.7,0.05,desgaste_rolamento
2024-01-11 08:50:00,motor_C,33.98,2.49,9.87,0.04,desgaste_rolamento
2024-01-11 09:00:00,motor_C,37.23,2.81,10.0,0.03,desgaste_rolamento
2024-01-11 09:10:00,motor_C,35.27,1.78,9.8,0.03,desgaste_rolamento
2024-01-11 09:20:00,motor_C,32.24,2.3,9.85,0.02,desgaste_rolamento
2024-01-11 09:30:00,motor_C,37.13,2.44,9.78,0.01,desgaste_rolamento
2024-01-11 09:40:00,motor_C,33.06,2.22,9.76,0.01,desgaste_rolamento
2024-01-11 09:50:00,motor_C,29.3,1.18,9.94,0.0,desgaste_rolamento
2024-01-11 10:00:00,motor_D,32.58,1.57,9.76,0.0,normal
2024-01-11 10:10:00,motor_D,30.43,1.56,9.8,0.0,normal
2024-01-11 10:20:00,motor_D,28.64,1.62,9.82,0.0,normal
2024-01-11 10:30:00,motor_D,31.87,1.6,9.88,0.0,normal
2024-01-11 10:40:00,motor_D,33.22,1.53,9.74,0.0,normal
2024-01-11 10:50:00,motor_D,32.51,1.38,9.82,0.0,normal
2024-01-11 11:00:00,motor_D,33.17,1.5,9.87,0.0,normal
2024-01-11 11:10:00,motor_D,30.58,1.55,9.84,0.0,normal
2024-01-11 11:20:00,motor_D,30.07,1.58,9.84,0.0,normal
2024-01-11 11:30:00,motor_D,29.53,1.49,9.83,0.0,normal
2024-01-11 11:40:00,motor_D,30.89,1.55,9.87,0.0,normal
2024-01-11 11:50:00,motor_D,30.84,1.49,9.75,0.0,normal
2024-01-11 12:00:00,motor_D,31.41,1.59,9.73,0.0,normal
2024-01-11 12:10:00,motor_D,30.74,1.49,9.8,0.0,normal
2024-01-11 12:20:00,motor_D,30.73,1.52,9.69,0.0,normal
2024-01-11 12:30:00,motor_D,29.45,1.47,9.86,0.0,normal
2024-01-11 12:40:00,motor_D,32.88,1.58,9.86,0.0,normal
2024-01-11 12:50:00,motor_D,31.15,1.51,9.78,0.0,normal
2024-01-11 13:00:00,motor_D,30.65,1.69,9.78,0.0,normal
2024-01-11 13:10:00,motor_D,29.51,1.64,9.8,0.0,normal
2024-01-11 13:20:00,motor_D,28.34,1.59,9.8,0.0,normal
2024-01-11 13:30:00,motor_D,33.62,1.52,9.81,0.0,normal
2024-01-11 13:40:00,motor_D,32.11,1.64,9.83,0.0,normal
2024-01-11 13:50:00,motor_D,27.75,1.67,9.79,0.0,normal
2024-01-11 14:00:00,motor_D,32.53,1.61,9.85,0.0,normal
2024-01-11 14:10:00,motor_D,32.84,1.76,9.82,0.0,normal
2024-01-11 14:20:00,motor_D,31.25,1.65,9.77,0.0,normal
2024-01-11 14:30:00,motor_D,34.2,1.69,9.87,0.0,normal
2024-01-11 14:40:00,motor_D,31.43,1.61,9.73,0.0,normal
2024-01-11 14:50:00,motor_D,28.17,1.67,9.8,0.0,normal
2024-01-11 15:00:00,motor_D,31.73,1.52,9.85,0.0,normal
2024-01-11 15:10:00,motor_D,31.49,1.55,9.76,0.0,normal
2024-01-11 15:20:00,motor_D,29.79,1.63,9.82,0.0,normal
2024-01-11 15:30:00,motor_D,32.15,1.63,9.83,0.0,normal
2024-01-11 15:40:00,motor_D,27.66,1.65,9.76,0.0,normal
2024-01-11 15:50:00,motor_D,32.98,1.71,9.8,0.0,normal
2024-01-11 16:00:00,motor_D,29.24,1.46,9.79,0.0,normal
2024-01-11 16:10:00,motor_D,29.03,1.5,9.77,0.0,normal
2024-01-11 16:20:00,motor_D,30.77,1.62,9.92,0.0,normal
2024-01-11 16:30:00,motor_D,31.87,1.53,9.76,0.0,normal
2024-01-11 16:40:00,motor_D,31.33,1.94,9.85,0.0,normal
2024-01-11 16:50:00,motor_D,29.51,1.65,9.78,0.0,normal
2024-01-11 17:00:00,motor_D,29.99,1.59,9.75,0.0,normal
2024-01-11 17:10:00,motor_D,28.73,1.55,9.81,0.0,normal
2024-01-11 17:20:00,motor_D,30.55,1.55,9.83,0.0,normal
2024-01-11 17:30:00,motor_D,33.15,1.6,9.85,0.0,normal
2024-01-11 17:40:00,motor_D,30.99,1.61,9.88,0.0,normal
2024-01-11 17:50:00,motor_D,32.72,1.55,9.95,0.0,normal
2024-01-11 18:00:00,motor_D,33.91,1.57,9.81,0.0,normal
2024-01-11 18:10:00,motor_D,29.82,1.73,9.77,0.0,normal
2024-01-11 18:20:00,motor_D,30.63,1.74,9.82,0.0,normal
2024-01-11 18:30:00,motor_D,35.34,1.63,9.79,0.0,normal
2024-01-11 18:40:00,motor_D,33.89,1.47,9.85,0.0,normal
2024-01-11 18:50:00,motor_D,27.66,1.65,9.74,0.0,normal
2024-01-11 19:00:00,motor_D,31.77,1.76,9.92,0.0,normal
2024-01-11 19:10:00,motor_D,31.0,1.74,9.84,0.0,normal
2024-01-11 19:20:00,motor_D,32.65,1.67,9.72,0.0,normal
2024-01-11 19:30:00,motor_D,29.51,1.74,9.76,0.0,normal
2024-01-11 19:40:00,motor_D,29.32,1.61,9.84,0.0,normal
2024-01-11 19:50:00,motor_D,29.65,1.66,9.86,0.0,normal
2024-01-11 20:00:00,motor_D,29.86,1.53,9.74,0.0,normal
2024-01-11 20:10:00,motor_D,32.63,1.63,9.84,0.0,normal
2024-01-11 20:20:00,motor_D,28.64,1.73,9.7,0.0,normal
2024-01-11 20:30:00,motor_D,29.75,1.54,9.8,0.0,normal
2024-01-11 20:40:00,motor_D,27.42,1.51,9.86,0.0,normal
2024-01-11 20:50:00,motor_D,33.01,1.61,9.77,0.0,normal
2024-01-11 21:00:00,motor_D,33.54,1.58,9.72,0.0,normal
2024-01-11 21:10:00,motor_D,30.35,1.66,9.81,0.0,normal
2024-01-11 21:20:00,motor_D,30.4,1.55,9.77,0.0,normal
2024-01-11 21:30:00,motor_D,31.91,1.77,9.83,0.0,normal
2024-01-11 21:40:00,motor_D,33.95,1.47,9.76,0.0,normal
2024-01-11 21:50:00,motor_D,31.82,1.73,9.76,0.0,normal
2024-01-11 22:00:00,motor_D,29.6,1.52,9.7,0.0,normal
2024-01-11 22:10:00,motor_D,27.76,1.42,9.81,0.0,normal
2024-01-11 22:20:00,motor_D,28.77,1.62,9.79,0.0,normal
2024-01-11 22:30:00,motor_D,31.15,1.57,9.74,0.0,normal
2024-01-11 22:40:00,motor_D,29.69,1.49,9.81,0.0,normal
2024-01-11 22:50:00,motor_D,31.39,1.43,9.85,0.0,normal
2024-01-11 23:00:00,motor_D,29.89,1.6,9.79,0.0,normal
2024-01-11 23:10:00,motor_D,28.88,1.7,9.81,0.0,normal
2024-01-11 23:20:00,motor_D,28.65,1.66,9.81,0.0,normal
2024-01-11 23:30:00,motor_D,34.12,1.61,9.74,0.0,normal
2024-01-11 23:40:00,motor_D,32.78,1.65,9.9,0.0,normal
2024-01-11 23:50:00,motor_D,34.46,1.6,9.78,0.0,normal
2024-01-12 00:00:00,motor_D,32.08,1.46,9.83,0.0,normal
2024-01-12 00:10:00,motor_D,30.14,1.46,9.84,0.0,normal
2024-01-12 00:20:00,motor_D,33.65,1.58,9.79,0.0,normal
2024-01-12 00:30:00,motor_D,30.93,1.58,9.83,0.0,normal
2024-01-12 00:40:00,motor_D,31.44,1.69,9.81,0.0,normal
2024-01-12 00:50:00,motor_D,30.91,1.68,9.73,0.0,normal
2024-01-12 01:00:00,motor_D,25.11,1.66,9.78,0.0,normal
2024-01-12 01:10:00,motor_D,34.21,1.57,9.77,0.0,normal
2024-01-12 01:20:00,motor_D,31.98,1.46,9.78,0.0,normal
2024-01-12 01:30:00,motor_D,31.66,1.64,9.74,0.0,normal
2024-01-12 01:40:00,motor_D,30.88,1.65,9.86,0.0,normal
2024-01-12 01:50:00,motor_D,31.33,1.36,9.88,0.0,normal
2024-01-12 02:00:00,motor_D,29.81,1.52,9.85,0.0,normal
2024-01-12 02:10:00,motor_D,32.23,1.53,9.86,0.0,normal
2024-01-12 02:20:00,motor_D,28.39,1.61,9.78,0.0,normal
2024-01-12 02:30:00,motor_D,31.37,1.52,9.77,0.0,normal
2024-01-12 02:40:00,motor_D,32.12,1.6,9.76,0.0,normal
2024-01-12 02:50:00,motor_D,30.6,1.58,9.83,0.0,normal
2024-01-12 03:00:00,motor_D,31.74,1.58,9.81,0.0,normal
2024-01-12 03:10:00,motor_D,29.02,1.53,9.8,0.0,normal
2024-01-12 03:20:00,motor_D,29.07,1.54,9.87,0.0,normal
2024-01-12 03:30:00,motor_D,31.47,1.49,9.82,0.0,normal
2024-01-12 03:40:00,motor_D,32.36,1.64,9.76,0.0,normal
2024-01-12 03:50:00,motor_D,27.25,1.66,9.77,0.0,normal
2024-01-12 04:00:00,motor_D,32.04,1.52,9.83,0.0,normal
2024-01-12 04:10:00,motor_D,29.91,1.75,9.85,0.0,normal
2024-01-12 04:20:00,motor_D,30.61,1.57,9.83,0.0,normal
2024-01-12 04:30:00,motor_D,28.32,1.75,9.89,0.0,normal
2024-01-12 04:40:00,motor_D,29.3,1.54,9.88,0.0,normal
2024-01-12 04:50:00,motor_D,32.93,1.4,9.82,0.0,normal
2024-01-12 05:00:00,motor_D,31.07,1.64,9.76,0.0,normal
2024-01-12 05:10:00,motor_D,30.23,1.62,9.73,0.0,normal
2024-01-12 05:20:00,motor_D,30.77,1.6,9.78,0.0,normal
2024-01-12 05:30:00,motor_D,31.98,1.54,9.84,0.0,normal
2024-01-12 05:40:00,motor_D,31.88,1.6,9.89,0.0,normal
2024-01-12 05:50:00,motor_D,30.85,1.55,9.82,0.0,normal
2024-01-12 06:00:00,motor_D,33.19,1.57,9.86,0.0,normal
2024-01-12 06:10:00,motor_D,32.94,1.68,9.79,0.0,normal
2024-01-12 06:20:00,motor_D,31.83,1.62,9.83,0.0,normal
2024-01-12 06:30:00,motor_D,31.11,1.66,9.84,0.0,normal
2024-01-12 06:40:00,motor_D,32.31,1.58,9.7,0.0,normal
2024-01-12 06:50:00,motor_D,31.63,1.57,9.78,0.0,normal
2024-01-12 07:00:00,motor_D,33.12,1.48,9.85,0.0,normal
2024-01-12 07:10:00,motor_D,32.8,1.56,9.81,0.0,normal
2024-01-12 07:20:00,motor_D,28.96,1.27,9.74,0.0,normal
2024-01-12 07:30:00,motor_D,28.83,1.54,9.68,0.0,normal
2024-01-12 07:40:00,motor_D,29.6,1.59,9.78,0.0,normal
2024-01-12 07:50:00,motor_D,32.95,1.66,9.8,0.0,normal
2024-01-12 08:00:00,motor_D,27.85,1.57,9.76,0.0,normal
2024-01-12 08:10:00,motor_D,31.79,1.63,9.81,0.0,normal
2024-01-12 08:20:00,motor_D,31.73,1.38,9.83,0.0,normal
2024-01-12 08:30:00,motor_D,33.33,1.59,9.83,0.0,normal
2024-01-12 08:40:00,motor_D,31.36,1.43,9.68,0.0,normal
2024-01-12 08:50:00,motor_D,28.31,1.48,9.73,0.0,normal
2024-01-12 09:00:00,motor_D,29.08,1.58,9.78,0.0,normal
2024-01-12 09:10:00,motor_D,28.64,1.73,9.83,0.0,normal
2024-01-12 09:20:00,motor_D,29.92,1.64,9.83,0.0,normal
2024-01-12 09:30:00,motor_D,30.63,1.6,9.82,0.0,normal
2024-01-12 09:40:00,motor_D,28.67,1.6,9.78,0.0,normal
2024-01-12 09:50:00,motor_D,33.94,1.53,9.78,0.0,normal
2024-01-12 10:00:00,motor_D,28.35,1.55,9.76,0.0,normal
2024-01-12 10:10:00,motor_D,33.69,1.64,9.84,0.0,normal
2024-01-12 10:20:00,motor_D,33.37,1.46,9.75,0.0,normal
2024-01-12 10:30:00,motor_D,32.8,1.66,9.84,0.0,normal
2024-01-12 10:40:00,motor_D,29.61,1.56,9.81,0.0,normal
2024-01-12 10:50:00,motor_D,31.68,1.68,9.8,0.0,normal
2024-01-12 11:00:00,motor_D,28.45,1.7,9.77,0.0,normal
2024-01-12 11:10:00,motor_D,32.82,1.43,9.73,0.0,normal
2024-01-12 11:20:00,motor_D,30.85,1.54,9.77,0.0,normal
2024-01-12 11:30:00,motor_D,30.18,1.51,9.78,0.0,normal
2024-01-12 11:40:00,motor_D,28.55,1.42,9.68,0.0,normal
2024-01-12 11:50:00,motor_D,26.04,1.5,9.79,0.0,normal
2024-01-12 12:00:00,motor_D,28.92,1.84,9.85,0.0,normal
2024-01-12 12:10:00,motor_D,33.23,1.66,9.83,0.0,normal
2024-01-12 12:20:00,motor_D,30.19,1.79,9.78,0.0,normal
2024-01-12 12:30:00,motor_D,30.66,1.68,9.8,0.0,normal
2024-01-12 12:40:00,motor_D,32.31,1.53,9.77,0.0,normal
2024-01-12 12:50:00,motor_D,34.61,1.56,9.81,0.0,normal
2024-01-12 13:00:00,motor_D,33.65,1.66,9.88,0.0,normal
2024-01-12 13:10:00,motor_D,29.06,1.64,9.85,0.0,normal
2024-01-12 13:20:00,motor_D,27.11,1.54,9.83,0.0,normal
2024-01-12 13:30:00,motor_D,35.72,1.45,9.78,0.0,normal
2024-01-12 13:40:00,motor_D,35.54,1.93,9.84,0.0,normal
2024-01-12 13:50:00,motor_D,31.38,1.59,9.72,0.0,normal
2024-01-12 14:00:00,motor_D,28.46,1.57,9.79,0.0,normal
2024-01-12 14:10:00,motor_D,32.93,1.61,9.83,0.0,normal
2024-01-12 14:20:00,motor_D,30.78,1.58,9.84,0.0,normal
2024-01-12 14:30:00,motor_D,30.77,1.61,9.83,0.0,normal
2024-01-12 14:40:00,motor_D,32.79,1.73,9.82,0.0,normal
2024-01-12 14:50:00,motor_D,31.67,1.59,9.79,0.0,normal
2024-01-12 15:00:00,motor_D,28.63,1.48,9.83,0.0,normal
2024-01-12 15:10:00,motor_D,30.35,1.58,9.75,0.0,normal
2024-01-12 15:20:00,motor_D,32.32,1.55,9.76,0.0,normal
2024-01-12 15:30:00,motor_D,32.02,1.74,9.8,0.0,normal
2024-01-12 15:40:00,motor_D,31.52,1.72,9.81,0.0,normal
2024-01-12 15:50:00,motor_D,32.87,1.61,9.71,0.0,normal
2024-01-12 16:00:00,motor_D,30.28,1.47,10.35,0.83,desbalanceamento
2024-01-12 16:10:00,motor_D,31.36,1.48,10.26,0.82,desbalanceamento
2024-01-12 16:20:00,motor_D,24.25,1.6,10.41,0.81,desbalanceamento
2024-01-12 16:30:00,motor_D,30.1,1.63,10.44,0.81,desbalanceamento
2024-01-12 16:40:00,motor_D,32.53,1.56,10.29,0.8,desbalanceamento
2024-01-12 16:50:00,motor_D,30.22,1.55,10.35,0.79,desbalanceamento
2024-01-12 17:00:00,motor_D,30.07,1.54,10.54,0.78,desbalanceamento
2024-01-12 17:10:00,motor_D,28.92,1.6,10.37,0.78,desbalanceamento
2024-01-12 17:20:00,motor_D,33.01,1.36,10.31,0.77,desbalanceamento
2024-01-12 17:30:00,motor_D,32.1,1.49,10.42,0.76,desbalanceamento
2024-01-12 17:40:00,motor_D,32.65,1.54,10.44,0.76,desbalanceamento
2024-01-12 17:50:00,motor_D,27.55,1.72,10.51,0.75,desbalanceamento
2024-01-12 18:00:00,motor_D,30.68,1.52,10.49,0.74,desbalanceamento
2024-01-12 18:10:00,motor_D,30.44,1.62,10.45,0.74,desbalanceamento
2024-01-12 18:20:00,motor_D,30.44,1.62,10.49,0.73,desbalanceamento
2024-01-12 18:30:00,motor_D,29.77,1.73,10.36,0.72,desbalanceamento
2024-01-12 18:40:00,motor_D,30.31,1.73,10.48,0.72,desbalanceamento
2024-01-12 18:50:00,motor_D,32.7,1.59,10.44,0.71,desbalanceamento
2024-01-12 19:00:00,motor_D,27.17,1.55,10.65,0.7,desbalanceamento
2024-01-12 19:10:00,motor_D,34.55,1.53,10.53,0.69,desbalanceamento
2024-01-12 19:20:00,motor_D,31.97,1.58,10.43,0.69,desbalanceamento
2024-01-12 19:30:00,motor_D,30.92,1.56,10.53,0.68,desbalanceamento
2024-01-12 19:40:00,motor_D,32.81,1.66,10.63,0.67,desbalanceamento
2024-01-12 19:50:00,motor_D,28.1,1.64,10.51,0.67,desbalanceamento
2024-01-12 20:00:00,motor_D,29.67,1.66,10.66,0.66,desbalanceamento
2024-01-12 20:10:00,motor_D,30.76,1.73,10.67,0.65,desbalanceamento
2024-01-12 20:20:00,motor_D,33.73,1.79,10.49,0.65,desbalanceamento
2024-01-12 20:30:00,motor_D,30.91,1.61,10.67,0.64,desbalanceamento
2024-01-12 20:40:00,motor_D,31.9,1.71,10.8,0.63,desbalanceamento
2024-01-12 20:50:00,motor_D,29.82,1.56,10.85,0.62,desbalanceamento
2024-01-12 21:00:00,motor_D,31.97,1.72,10.65,0.62,desbalanceamento
2024-01-12 21:10:00,motor_D,34.35,1.71,10.86,0.61,desbalanceamento
2024-01-12 21:20:00,motor_D,32.99,1.7,10.83,0.6,desbalanceamento
2024-01-12 21:30:00,motor_D,30.84,1.61,10.88,0.6,desbalanceamento
2024-01-12 21:40:00,motor_D,32.35,1.53,10.81,0.59,desbalanceamento
2024-01-12 21:50:00,motor_D,32.16,1.46,10.98,0.58,desbalanceamento
2024-01-12 22:00:00,motor_D,32.01,1.6,10.85,0.58,desbalanceamento
2024-01-12 22:10:00,motor_D,34.51,2.25,10.93,0.57,desbalanceamento
2024-01-12 22:20:00,motor_D,34.59,2.38,10.99,0.56,desbalanceamento
2024-01-12 22:30:00,motor_D,32.62,2.02,10.91,0.56,desbalanceamento
2024-01-12 22:40:00,motor_D,31.31,2.67,11.0,0.55,desbalanceamento
2024-01-12 22:50:00,motor_D,30.55,3.55,10.89,0.54,desbalanceamento
2024-01-12 23:00:00,motor_D,31.42,3.46,11.1,0.53,desbalanceamento
2024-01-12 23:10:00,motor_D,32.45,1.41,11.02,0.53,desbalanceamento
2024-01-12 23:20:00,motor_D,33.8,3.48,10.86,0.52,desbalanceamento
2024-01-12 23:30:00,motor_D,32.08,3.42,11.27,0.51,desbalanceamento
2024-01-12 23:40:00,motor_D,35.8,3.64,11.22,0.51,desbalanceamento
2024-01-12 23:50:00,motor_D,29.23,2.6,11.01,0.5,desbalanceamento
2024-01-13 00:00:00,motor_D,39.15,2.51,11.16,0.49,desbalanceamento
2024-01-13 00:10:00,motor_D,35.35,2.89,11.19,0.49,desbalanceamento
2024-01-13 00:20:00,motor_D,31.99,3.24,11.37,0.48,desbalanceamento
2024-01-13 00:30:00,motor_D,34.8,3.21,11.19,0.47,desbalanceamento
2024-01-13 00:40:00,motor_D,34.19,3.89,11.45,0.47,desbalanceamento
2024-01-13 00:50:00,motor_D,33.47,2.9,11.37,0.46,desbalanceamento
2024-01-13 01:00:00,motor_D,34.44,3.75,11.17,0.45,desbalanceamento
2024-01-13 01:10:00,motor_D,34.06,2.92,11.27,0.44,desbalanceamento
2024-01-13 01:20:00,motor_D,35.51,3.89,11.49,0.44,desbalanceamento
2024-01-13 01:30:00,motor_D,36.49,3.25,11.51,0.43,desbalanceamento
2024-01-13 01:40:00,motor_D,32.85,3.52,11.51,0.42,desbalanceamento
2024-01-13 01:50:00,motor_D,34.33,2.55,11.43,0.42,desbalanceamento
2024-01-13 02:00:00,motor_D,36.62,4.05,11.54,0.41,desbalanceamento
2024-01-13 02:10:00,motor_D,36.31,2.51,11.67,0.4,desbalanceamento
2024-01-13 02:20:00,motor_D,34.74,3.29,11.72,0.4,desbalanceamento
2024-01-13 02:30:00,motor_D,39.15,2.68,11.72,0.39,desbalanceamento
2024-01-13 02:40:00,motor_D,35.49,3.55,11.65,0.38,desbalanceamento
2024-01-13 02:50:00,motor_D,35.86,2.8,11.65,0.38,desbalanceamento
2024-01-13 03:00:00,motor_D,36.51,3.38,11.71,0.37,desbalanceamento
2024-01-13 03:10:00,motor_D,35.6,4.46,11.9,0.36,desbalanceamento
